Month,Daytype,Hour,Cooling,Ventilation,Cooking,Refrigeration,Exterior_Lighting,Interior_Lighting,Office_Equipment,Miscellaneous,Motors,Air_Compressors
1,WEEKDAY,0,0.0000,0.0420,0.1019,1.9342,0.0951,0.3855,0.0023,0.0100,0.0007,0.0115
1,WEEKDAY,1,0.0000,0.1237,0.0147,1.9393,0.0951,0.3855,0.0020,0.0078,0.0007,0.0115
1,WEEKDAY,2,0.0000,0.2323,0.0009,1.9416,0.0951,0.2881,0.0020,0.0078,0.0007,0.0115
1,WEEKDAY,3,0.0000,0.2323,0.0178,1.9497,0.0951,0.2902,0.0024,0.0117,0.0007,0.0115
1,WEEKDAY,4,0.0000,0.2323,0.1528,1.9589,0.0951,0.2976,0.0038,0.0249,0.0013,0.0231
1,WEEKDAY,5,0.0000,0.2323,0.3580,2.0702,0.0951,0.3323,0.0164,0.0471,0.0022,0.0384
1,WEEKDAY,6,0.0000,0.2329,0.5390,2.0587,0.0951,0.8278,0.0261,0.0723,0.0035,0.0615
1,WEEKDAY,7,0.0000,0.2333,0.6261,1.9844,0.0716,1.1984,0.0516,0.0812,0.0042,0.0730
1,WEEKDAY,8,0.0000,0.2327,0.6765,1.9255,0.0000,1.2381,0.0553,0.0907,0.0042,0.0730
1,WEEKDAY,9,0.0005,0.2329,0.6766,2.0201,0.0000,1.2385,0.0564,0.1180,0.0042,0.0730
1,WEEKDAY,10,0.0009,0.2334,0.6766,2.0393,0.0000,1.2385,0.0565,0.1362,0.0042,0.0730
1,WEEKDAY,11,0.0247,0.2335,0.6755,2.0789,0.0000,1.2385,0.0565,0.1499,0.0042,0.0730
1,WEEKDAY,12,0.0551,0.2333,0.6658,2.2267,0.0000,1.2385,0.0565,0.1499,0.0042,0.0730
1,WEEKDAY,13,0.0795,0.2332,0.6354,2.2701,0.0000,1.2385,0.0565,0.1499,0.0042,0.0730
1,WEEKDAY,14,0.0926,0.2331,0.5947,2.4117,0.0000,1.2375,0.0565,0.1499,0.0042,0.0730
1,WEEKDAY,15,0.0957,0.2330,0.5652,2.4482,0.0000,1.2315,0.0565,0.1499,0.0042,0.0730
1,WEEKDAY,16,0.0922,0.2329,0.5489,2.3672,0.0000,1.2275,0.0565,0.1497,0.0042,0.0730
1,WEEKDAY,17,0.0782,0.2328,0.5391,2.3574,0.0951,1.2002,0.0562,0.1347,0.0042,0.0730
1,WEEKDAY,18,0.0371,0.2325,0.5315,2.2208,0.1065,1.2004,0.0548,0.1214,0.0042,0.0730
1,WEEKDAY,19,0.0110,0.2319,0.4776,2.1846,0.1065,1.1851,0.0315,0.0659,0.0035,0.0615
1,WEEKDAY,20,0.0000,0.2320,0.4042,2.1640,0.1065,1.1469,0.0220,0.0440,0.0027,0.0461
1,WEEKDAY,21,0.0000,0.2320,0.2620,2.0585,0.0951,1.0495,0.0086,0.0271,0.0018,0.0307
1,WEEKDAY,22,0.0000,0.2320,0.1945,2.0542,0.0951,0.9032,0.0057,0.0171,0.0004,0.0077
1,WEEKDAY,23,0.0000,0.2232,0.1698,1.9381,0.0951,0.4185,0.0047,0.0125,0.0004,0.0077
1,SATURDAY,0,0.0000,0.0330,0.1019,1.9342,0.0951,0.3855,0.0023,0.0100,0.0007,0.0115
1,SATURDAY,1,0.0000,0.0829,0.0147,1.9393,0.0951,0.3855,0.0020,0.0078,0.0007,0.0115
1,SATURDAY,2,0.0000,0.2323,0.0009,1.9416,0.0951,0.2881,0.0020,0.0078,0.0007,0.0115
1,SATURDAY,3,0.0000,0.2322,0.0178,1.9497,0.0951,0.2902,0.0024,0.0117,0.0007,0.0115
1,SATURDAY,4,0.0000,0.2322,0.1528,1.9589,0.0951,0.2976,0.0038,0.0249,0.0013,0.0231
1,SATURDAY,5,0.0000,0.2322,0.3580,2.0702,0.0951,0.3323,0.0164,0.0471,0.0022,0.0384
1,SATURDAY,6,0.0000,0.2328,0.5390,2.0587,0.0951,0.8278,0.0261,0.0723,0.0035,0.0615
1,SATURDAY,7,0.0000,0.2327,0.6261,1.9844,0.0716,1.1984,0.0516,0.0812,0.0042,0.0730
1,SATURDAY,8,0.0000,0.2327,0.6765,1.9255,0.0000,1.2381,0.0553,0.0907,0.0042,0.0730
1,SATURDAY,9,0.0001,0.2339,0.6766,2.0201,0.0000,1.2385,0.0564,0.1180,0.0042,0.0730
1,SATURDAY,10,0.0013,0.2330,0.6766,2.0393,0.0000,1.2385,0.0565,0.1362,0.0042,0.0730
1,SATURDAY,11,0.0025,0.2330,0.6755,2.0789,0.0000,1.2385,0.0565,0.1499,0.0042,0.0730
1,SATURDAY,12,0.0033,0.2330,0.6658,2.2267,0.0000,1.2385,0.0565,0.1499,0.0042,0.0730
1,SATURDAY,13,0.0041,0.2330,0.6354,2.2701,0.0000,1.2385,0.0565,0.1499,0.0042,0.0730
1,SATURDAY,14,0.0049,0.2329,0.5947,2.4117,0.0000,1.2375,0.0565,0.1499,0.0042,0.0730
1,SATURDAY,15,0.0048,0.2328,0.5652,2.4482,0.0000,1.2315,0.0565,0.1499,0.0042,0.0730
1,SATURDAY,16,0.0046,0.2328,0.5489,2.3672,0.0000,1.2275,0.0565,0.1497,0.0042,0.0730
1,SATURDAY,17,0.0038,0.2327,0.5391,2.3574,0.0951,1.2002,0.0562,0.1347,0.0042,0.0730
1,SATURDAY,18,0.0021,0.2325,0.5315,2.2208,0.1065,1.2004,0.0548,0.1214,0.0042,0.0730
1,SATURDAY,19,0.0000,0.2320,0.4776,2.1846,0.1065,1.1851,0.0315,0.0659,0.0035,0.0615
1,SATURDAY,20,0.0000,0.2320,0.4042,2.1640,0.1065,1.1469,0.0220,0.0440,0.0027,0.0461
1,SATURDAY,21,0.0000,0.2321,0.2620,2.0585,0.0951,1.0495,0.0086,0.0271,0.0018,0.0307
1,SATURDAY,22,0.0000,0.2321,0.1945,2.0542,0.0951,0.9032,0.0057,0.0171,0.0004,0.0077
1,SATURDAY,23,0.0000,0.2323,0.1698,1.9381,0.0951,0.4185,0.0047,0.0125,0.0004,0.0077
1,SUNDAY,0,0.0000,0.0330,0.0968,1.9338,0.0951,0.3855,0.0023,0.0099,0.0007,0.0115
1,SUNDAY,1,0.0000,0.1825,0.0077,1.9389,0.0951,0.3855,0.0020,0.0077,0.0007,0.0115
1,SUNDAY,2,0.0000,0.2323,0.0009,1.9416,0.0951,0.2881,0.0020,0.0078,0.0007,0.0115
1,SUNDAY,3,0.0000,0.2323,0.0729,1.9509,0.0951,0.2902,0.0025,0.0132,0.0007,0.0115
1,SUNDAY,4,0.0000,0.2323,0.2895,1.9624,0.0951,0.2976,0.0041,0.0305,0.0013,0.0231
1,SUNDAY,5,0.0000,0.2324,0.4187,2.0741,0.0951,0.3323,0.0169,0.0505,0.0022,0.0384
1,SUNDAY,6,0.0000,0.2329,0.5533,2.0617,0.0951,0.8278,0.0265,0.0731,0.0035,0.0615
1,SUNDAY,7,0.0000,0.2338,0.6275,1.9863,0.0716,1.1984,0.0519,0.0812,0.0042,0.0730
1,SUNDAY,8,0.0000,0.2331,0.6765,1.9268,0.0000,1.2381,0.0554,0.0907,0.0042,0.0730
1,SUNDAY,9,0.0002,0.2327,0.6766,2.0206,0.0000,1.2385,0.0564,0.1180,0.0042,0.0730
1,SUNDAY,10,0.0004,0.2331,0.6764,2.0394,0.0000,1.2385,0.0565,0.1362,0.0042,0.0730
1,SUNDAY,11,0.0300,0.2333,0.6750,2.0789,0.0000,1.2385,0.0565,0.1499,0.0042,0.0730
1,SUNDAY,12,0.0616,0.2332,0.6655,2.2267,0.0000,1.2385,0.0565,0.1499,0.0042,0.0730
1,SUNDAY,13,0.0656,0.2331,0.6346,2.2701,0.0000,1.2385,0.0565,0.1499,0.0042,0.0730
1,SUNDAY,14,0.0681,0.2330,0.5932,2.4117,0.0000,1.2375,0.0565,0.1499,0.0042,0.0730
1,SUNDAY,15,0.0990,0.2329,0.5631,2.4482,0.0000,1.2315,0.0565,0.1499,0.0042,0.0730
1,SUNDAY,16,0.0688,0.2328,0.5464,2.3672,0.0000,1.2275,0.0565,0.1497,0.0042,0.0730
1,SUNDAY,17,0.0660,0.2327,0.5365,2.3574,0.0951,1.2002,0.0562,0.1347,0.0042,0.0730
1,SUNDAY,18,0.0323,0.2325,0.5287,2.2208,0.1065,1.2004,0.0548,0.1214,0.0042,0.0730
1,SUNDAY,19,0.0000,0.2320,0.4747,2.1846,0.1065,1.1851,0.0315,0.0659,0.0035,0.0615
1,SUNDAY,20,0.0000,0.2320,0.4012,2.1640,0.1065,1.1469,0.0220,0.0440,0.0027,0.0461
1,SUNDAY,21,0.0000,0.2321,0.2588,2.0585,0.0951,1.0495,0.0086,0.0271,0.0018,0.0307
1,SUNDAY,22,0.0000,0.2321,0.1911,2.0542,0.0951,0.9032,0.0057,0.0170,0.0004,0.0077
1,SUNDAY,23,0.0000,0.2323,0.1658,1.9380,0.0951,0.4185,0.0047,0.0125,0.0004,0.0077
1,HOLIDAY,0,0.0000,0.0330,0.1019,1.9342,0.0951,0.3855,0.0023,0.0100,0.0007,0.0115
1,HOLIDAY,1,0.0000,0.0332,0.0147,1.9393,0.0951,0.3855,0.0020,0.0078,0.0007,0.0115
1,HOLIDAY,2,0.0000,0.2323,0.0009,1.9416,0.0951,0.2881,0.0020,0.0078,0.0007,0.0115
1,HOLIDAY,3,0.0000,0.2322,0.0178,1.9497,0.0951,0.2902,0.0024,0.0117,0.0007,0.0115
1,HOLIDAY,4,0.0000,0.2322,0.1528,1.9589,0.0951,0.2976,0.0038,0.0249,0.0013,0.0231
1,HOLIDAY,5,0.0000,0.2322,0.3580,2.0702,0.0951,0.3323,0.0164,0.0471,0.0022,0.0384
1,HOLIDAY,6,0.0000,0.2327,0.5390,2.0587,0.0951,0.8278,0.0261,0.0723,0.0035,0.0615
1,HOLIDAY,7,0.0000,0.2323,0.6261,1.9844,0.0716,1.1984,0.0516,0.0812,0.0042,0.0730
1,HOLIDAY,8,0.0000,0.2326,0.6765,1.9255,0.0000,1.2381,0.0553,0.0907,0.0042,0.0730
1,HOLIDAY,9,0.0000,0.2323,0.6766,2.0201,0.0000,1.2385,0.0564,0.1180,0.0042,0.0730
1,HOLIDAY,10,0.1136,0.2324,0.6766,2.0393,0.0000,1.2385,0.0565,0.1362,0.0042,0.0730
1,HOLIDAY,11,0.1184,0.2327,0.6755,2.0789,0.0000,1.2385,0.0565,0.1499,0.0042,0.0730
1,HOLIDAY,12,0.1306,0.2327,0.6658,2.2267,0.0000,1.2385,0.0565,0.1499,0.0042,0.0730
1,HOLIDAY,13,0.1336,0.2327,0.6354,2.2701,0.0000,1.2385,0.0565,0.1499,0.0042,0.0730
1,HOLIDAY,14,0.1387,0.2327,0.5947,2.4117,0.0000,1.2375,0.0565,0.1499,0.0042,0.0730
1,HOLIDAY,15,0.1430,0.2327,0.5652,2.4482,0.0000,1.2315,0.0565,0.1499,0.0042,0.0730
1,HOLIDAY,16,0.1365,0.2326,0.5489,2.3672,0.0000,1.2275,0.0565,0.1497,0.0042,0.0730
1,HOLIDAY,17,0.1348,0.2326,0.5391,2.3574,0.0951,1.2002,0.0562,0.1347,0.0042,0.0730
1,HOLIDAY,18,0.1292,0.2324,0.5315,2.2208,0.1065,1.2004,0.0548,0.1214,0.0042,0.0730
1,HOLIDAY,19,0.1185,0.2319,0.4776,2.1846,0.1065,1.1851,0.0315,0.0659,0.0035,0.0615
1,HOLIDAY,20,0.1129,0.2320,0.4042,2.1640,0.1065,1.1469,0.0220,0.0440,0.0027,0.0461
1,HOLIDAY,21,0.0000,0.2320,0.2620,2.0585,0.0951,1.0495,0.0086,0.0271,0.0018,0.0307
1,HOLIDAY,22,0.0000,0.2320,0.1945,2.0542,0.0951,0.9032,0.0057,0.0171,0.0004,0.0077
1,HOLIDAY,23,0.0000,0.2321,0.1698,1.9381,0.0951,0.4185,0.0047,0.0125,0.0004,0.0077
2,WEEKDAY,0,0.0000,0.0330,0.1019,1.9907,0.0951,0.3855,0.0023,0.0100,0.0007,0.0115
2,WEEKDAY,1,0.0000,0.0749,0.0147,1.9937,0.0951,0.3855,0.0020,0.0078,0.0007,0.0115
2,WEEKDAY,2,0.0000,0.1589,0.0009,1.9962,0.0951,0.2881,0.0020,0.0078,0.0007,0.0115
2,WEEKDAY,3,0.0000,0.2113,0.0178,2.0005,0.0951,0.2902,0.0024,0.0117,0.0007,0.0115
2,WEEKDAY,4,0.0000,0.2322,0.1528,2.0081,0.0951,0.2976,0.0038,0.0249,0.0013,0.0231
2,WEEKDAY,5,0.0000,0.2217,0.3580,2.1221,0.0951,0.3323,0.0164,0.0471,0.0022,0.0384
2,WEEKDAY,6,0.0000,0.2327,0.5390,2.1035,0.0951,0.8278,0.0261,0.0723,0.0035,0.0615
2,WEEKDAY,7,0.0000,0.2324,0.6261,2.0099,0.0000,1.1984,0.0516,0.0812,0.0042,0.0730
2,WEEKDAY,8,0.0000,0.2328,0.6765,1.9773,0.0000,1.2381,0.0553,0.0907,0.0042,0.0730
2,WEEKDAY,9,0.0015,0.2331,0.6766,2.0952,0.0000,1.2385,0.0564,0.1180,0.0042,0.0730
2,WEEKDAY,10,0.0548,0.2334,0.6766,2.1252,0.0000,1.2385,0.0565,0.1362,0.0042,0.0730
2,WEEKDAY,11,0.0806,0.2335,0.6755,2.1692,0.0000,1.2385,0.0565,0.1499,0.0042,0.0730
2,WEEKDAY,12,0.1193,0.2339,0.6658,2.3183,0.0000,1.2385,0.0565,0.1499,0.0042,0.0730
2,WEEKDAY,13,0.1332,0.2349,0.6354,2.3588,0.0000,1.2385,0.0565,0.1499,0.0042,0.0730
2,WEEKDAY,14,0.1625,0.2353,0.5947,2.4986,0.0000,1.2375,0.0565,0.1499,0.0042,0.0730
2,WEEKDAY,15,0.1767,0.2352,0.5652,2.5262,0.0000,1.2315,0.0565,0.1499,0.0042,0.0730
2,WEEKDAY,16,0.1773,0.2347,0.5489,2.4391,0.0000,1.2275,0.0565,0.1497,0.0042,0.0730
2,WEEKDAY,17,0.1474,0.2337,0.5391,2.4382,0.0000,1.2002,0.0562,0.1347,0.0042,0.0730
2,WEEKDAY,18,0.0979,0.2328,0.5315,2.2942,0.1065,1.2004,0.0548,0.1214,0.0042,0.0730
2,WEEKDAY,19,0.0690,0.2320,0.4776,2.2523,0.1065,1.1851,0.0315,0.0659,0.0035,0.0615
2,WEEKDAY,20,0.0398,0.2319,0.4042,2.2266,0.1065,1.1469,0.0220,0.0440,0.0027,0.0461
2,WEEKDAY,21,0.0258,0.2319,0.2620,2.1263,0.0951,1.0495,0.0086,0.0271,0.0018,0.0307
2,WEEKDAY,22,0.0124,0.2319,0.1945,2.1169,0.0951,0.9032,0.0057,0.0171,0.0004,0.0077
2,WEEKDAY,23,0.0000,0.1274,0.1698,1.9969,0.0951,0.4185,0.0047,0.0125,0.0004,0.0077
2,SATURDAY,0,0.0000,0.0330,0.1019,1.9907,0.0951,0.3855,0.0023,0.0100,0.0007,0.0115
2,SATURDAY,1,0.0000,0.0828,0.0147,1.9937,0.0951,0.3855,0.0020,0.0078,0.0007,0.0115
2,SATURDAY,2,0.0000,0.1825,0.0009,1.9962,0.0951,0.2881,0.0020,0.0078,0.0007,0.0115
2,SATURDAY,3,0.0000,0.2322,0.0178,2.0005,0.0951,0.2902,0.0024,0.0117,0.0007,0.0115
2,SATURDAY,4,0.0000,0.2322,0.1528,2.0081,0.0951,0.2976,0.0038,0.0249,0.0013,0.0231
2,SATURDAY,5,0.0000,0.2322,0.3580,2.1221,0.0951,0.3323,0.0164,0.0471,0.0022,0.0384
2,SATURDAY,6,0.0000,0.2327,0.5390,2.1035,0.0951,0.8278,0.0261,0.0723,0.0035,0.0615
2,SATURDAY,7,0.0000,0.2323,0.6261,2.0099,0.0000,1.1984,0.0516,0.0812,0.0042,0.0730
2,SATURDAY,8,0.0000,0.2327,0.6765,1.9773,0.0000,1.2381,0.0553,0.0907,0.0042,0.0730
2,SATURDAY,9,0.0008,0.2330,0.6766,2.0952,0.0000,1.2385,0.0564,0.1180,0.0042,0.0730
2,SATURDAY,10,0.0030,0.2332,0.6766,2.1252,0.0000,1.2385,0.0565,0.1362,0.0042,0.0730
2,SATURDAY,11,0.0988,0.2333,0.6755,2.1692,0.0000,1.2385,0.0565,0.1499,0.0042,0.0730
2,SATURDAY,12,0.1030,0.2332,0.6658,2.3183,0.0000,1.2385,0.0565,0.1499,0.0042,0.0730
2,SATURDAY,13,0.1077,0.2332,0.6354,2.3588,0.0000,1.2385,0.0565,0.1499,0.0042,0.0730
2,SATURDAY,14,0.1110,0.2331,0.5947,2.4986,0.0000,1.2375,0.0565,0.1499,0.0042,0.0730
2,SATURDAY,15,0.1120,0.2330,0.5652,2.5262,0.0000,1.2315,0.0565,0.1499,0.0042,0.0730
2,SATURDAY,16,0.1105,0.2330,0.5489,2.4391,0.0000,1.2275,0.0565,0.1497,0.0042,0.0730
2,SATURDAY,17,0.1060,0.2329,0.5391,2.4382,0.0000,1.2002,0.0562,0.1347,0.0042,0.0730
2,SATURDAY,18,0.0986,0.2326,0.5315,2.2942,0.1065,1.2004,0.0548,0.1214,0.0042,0.0730
2,SATURDAY,19,0.0304,0.2319,0.4776,2.2523,0.1065,1.1851,0.0315,0.0659,0.0035,0.0615
2,SATURDAY,20,0.0000,0.2319,0.4042,2.2266,0.1065,1.1469,0.0220,0.0440,0.0027,0.0461
2,SATURDAY,21,0.0000,0.2319,0.2620,2.1263,0.0951,1.0495,0.0086,0.0271,0.0018,0.0307
2,SATURDAY,22,0.0000,0.2320,0.1945,2.1169,0.0951,0.9032,0.0057,0.0171,0.0004,0.0077
2,SATURDAY,23,0.0000,0.1824,0.1698,1.9969,0.0951,0.4185,0.0047,0.0125,0.0004,0.0077
2,SUNDAY,0,0.0000,0.0330,0.0968,1.9904,0.0951,0.3855,0.0023,0.0099,0.0007,0.0115
2,SUNDAY,1,0.0000,0.0829,0.0077,1.9933,0.0951,0.3855,0.0020,0.0077,0.0007,0.0115
2,SUNDAY,2,0.0000,0.2323,0.0009,1.9962,0.0951,0.2881,0.0020,0.0078,0.0007,0.0115
2,SUNDAY,3,0.0000,0.2322,0.0729,2.0018,0.0951,0.2902,0.0025,0.0132,0.0007,0.0115
2,SUNDAY,4,0.0000,0.2322,0.2895,2.0116,0.0951,0.2976,0.0041,0.0305,0.0013,0.0231
2,SUNDAY,5,0.0000,0.2322,0.4187,2.1260,0.0951,0.3323,0.0169,0.0505,0.0022,0.0384
2,SUNDAY,6,0.0000,0.2328,0.5533,2.1064,0.0951,0.8278,0.0265,0.0731,0.0035,0.0615
2,SUNDAY,7,0.0000,0.2329,0.6275,2.0118,0.0000,1.1984,0.0519,0.0812,0.0042,0.0730
2,SUNDAY,8,0.0000,0.2329,0.6765,1.9785,0.0000,1.2381,0.0554,0.0907,0.0042,0.0730
2,SUNDAY,9,0.0020,0.2336,0.6766,2.0957,0.0000,1.2385,0.0564,0.1180,0.0042,0.0730
2,SUNDAY,10,0.0638,0.2340,0.6764,2.1253,0.0000,1.2385,0.0565,0.1362,0.0042,0.0730
2,SUNDAY,11,0.0700,0.2339,0.6750,2.1692,0.0000,1.2385,0.0565,0.1499,0.0042,0.0730
2,SUNDAY,12,0.1071,0.2336,0.6655,2.3183,0.0000,1.2385,0.0565,0.1499,0.0042,0.0730
2,SUNDAY,13,0.1124,0.2334,0.6346,2.3588,0.0000,1.2385,0.0565,0.1499,0.0042,0.0730
2,SUNDAY,14,0.1136,0.2333,0.5932,2.4986,0.0000,1.2375,0.0565,0.1499,0.0042,0.0730
2,SUNDAY,15,0.1128,0.2332,0.5631,2.5262,0.0000,1.2315,0.0565,0.1499,0.0042,0.0730
2,SUNDAY,16,0.1119,0.2332,0.5464,2.4391,0.0000,1.2275,0.0565,0.1497,0.0042,0.0730
2,SUNDAY,17,0.1076,0.2330,0.5365,2.4382,0.0000,1.2002,0.0562,0.1347,0.0042,0.0730
2,SUNDAY,18,0.0994,0.2327,0.5287,2.2942,0.1065,1.2004,0.0548,0.1214,0.0042,0.0730
2,SUNDAY,19,0.0617,0.2319,0.4747,2.2523,0.1065,1.1851,0.0315,0.0659,0.0035,0.0615
2,SUNDAY,20,0.0301,0.2319,0.4012,2.2266,0.1065,1.1469,0.0220,0.0440,0.0027,0.0461
2,SUNDAY,21,0.0000,0.2319,0.2588,2.1263,0.0951,1.0495,0.0086,0.0271,0.0018,0.0307
2,SUNDAY,22,0.0000,0.2320,0.1911,2.1168,0.0951,0.9032,0.0057,0.0170,0.0004,0.0077
2,SUNDAY,23,0.0000,0.1327,0.1658,1.9968,0.0951,0.4185,0.0047,0.0125,0.0004,0.0077
2,HOLIDAY,0,0.0000,0.0330,0.1019,1.9907,0.0951,0.3855,0.0023,0.0100,0.0007,0.0115
2,HOLIDAY,1,0.0000,0.2323,0.0147,1.9937,0.0951,0.3855,0.0020,0.0078,0.0007,0.0115
2,HOLIDAY,2,0.0000,0.2323,0.0009,1.9962,0.0951,0.2881,0.0020,0.0078,0.0007,0.0115
2,HOLIDAY,3,0.0000,0.2323,0.0178,2.0005,0.0951,0.2902,0.0024,0.0117,0.0007,0.0115
2,HOLIDAY,4,0.0000,0.2323,0.1528,2.0081,0.0951,0.2976,0.0038,0.0249,0.0013,0.0231
2,HOLIDAY,5,0.0000,0.2323,0.3580,2.1221,0.0951,0.3323,0.0164,0.0471,0.0022,0.0384
2,HOLIDAY,6,0.0000,0.2329,0.5390,2.1035,0.0951,0.8278,0.0261,0.0723,0.0035,0.0615
2,HOLIDAY,7,0.0000,0.2338,0.6261,2.0099,0.0000,1.1984,0.0516,0.0812,0.0042,0.0730
2,HOLIDAY,8,0.0000,0.2329,0.6765,1.9773,0.0000,1.2381,0.0553,0.0907,0.0042,0.0730
2,HOLIDAY,9,0.0000,0.2324,0.6766,2.0952,0.0000,1.2385,0.0564,0.1180,0.0042,0.0730
2,HOLIDAY,10,0.0003,0.2327,0.6766,2.1252,0.0000,1.2385,0.0565,0.1362,0.0042,0.0730
2,HOLIDAY,11,0.0004,0.2329,0.6755,2.1692,0.0000,1.2385,0.0565,0.1499,0.0042,0.0730
2,HOLIDAY,12,0.0027,0.2330,0.6658,2.3183,0.0000,1.2385,0.0565,0.1499,0.0042,0.0730
2,HOLIDAY,13,0.1284,0.2329,0.6354,2.3588,0.0000,1.2385,0.0565,0.1499,0.0042,0.0730
2,HOLIDAY,14,0.1280,0.2328,0.5947,2.4986,0.0000,1.2375,0.0565,0.1499,0.0042,0.0730
2,HOLIDAY,15,0.1299,0.2328,0.5652,2.5262,0.0000,1.2315,0.0565,0.1499,0.0042,0.0730
2,HOLIDAY,16,0.1273,0.2328,0.5489,2.4391,0.0000,1.2275,0.0565,0.1497,0.0042,0.0730
2,HOLIDAY,17,0.1233,0.2326,0.5391,2.4382,0.0000,1.2002,0.0562,0.1347,0.0042,0.0730
2,HOLIDAY,18,0.0016,0.2324,0.5315,2.2942,0.1065,1.2004,0.0548,0.1214,0.0042,0.0730
2,HOLIDAY,19,0.0000,0.2320,0.4776,2.2523,0.1065,1.1851,0.0315,0.0659,0.0035,0.0615
2,HOLIDAY,20,0.0000,0.2321,0.4042,2.2266,0.1065,1.1469,0.0220,0.0440,0.0027,0.0461
2,HOLIDAY,21,0.0000,0.2321,0.2620,2.1263,0.0951,1.0495,0.0086,0.0271,0.0018,0.0307
2,HOLIDAY,22,0.0000,0.2321,0.1945,2.1169,0.0951,0.9032,0.0057,0.0171,0.0004,0.0077
