Month,Daytype,Hour,Cooling,Ventilation,Cooking,Refrigeration,Exterior_Lighting,Interior_Lighting,Office_Equipment,Miscellaneous,Motors,Air_Compressors
4,HOLIDAY,23,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5,WEEKDAY,0,0.0892,0.0330,0.0147,2.1405,0.0951,0.3855,0.0020,0.0078,0.0007,0.0115
5,WEEKDAY,1,0.0696,0.0420,0.0009,2.1382,0.0951,0.2881,0.0020,0.0078,0.0007,0.0115
5,WEEKDAY,2,0.0616,0.0420,0.0178,2.1363,0.0951,0.2902,0.0024,0.0117,0.0007,0.0115
5,WEEKDAY,3,0.0503,0.0330,0.1528,2.1356,0.0951,0.2976,0.0038,0.0249,0.0013,0.0231
5,WEEKDAY,4,0.0498,0.0330,0.3580,2.2632,0.0951,0.3323,0.0164,0.0471,0.0022,0.0384
5,WEEKDAY,5,0.0717,0.2321,0.5390,2.1942,0.0000,0.8278,0.0261,0.0723,0.0035,0.0615
5,WEEKDAY,6,0.0930,0.2348,0.6261,2.2407,0.0000,1.1984,0.0516,0.0812,0.0042,0.0730
5,WEEKDAY,7,0.1467,0.2385,0.6765,2.2674,0.0000,1.2381,0.0553,0.0907,0.0042,0.0730
5,WEEKDAY,8,0.1695,0.2458,0.6766,2.4229,0.0000,1.2385,0.0564,0.1180,0.0042,0.0730
5,WEEKDAY,9,0.2274,0.2565,0.6766,2.4609,0.0000,1.2385,0.0565,0.1362,0.0042,0.0730
5,WEEKDAY,10,0.3038,0.2663,0.6755,2.5012,0.0000,1.2385,0.0565,0.1499,0.0042,0.0730
5,WEEKDAY,11,0.4091,0.2745,0.6658,2.6408,0.0000,1.2385,0.0565,0.1499,0.0042,0.0730
5,WEEKDAY,12,0.4769,0.2808,0.6354,2.6632,0.0000,1.2385,0.0565,0.1499,0.0042,0.0730
5,WEEKDAY,13,0.5255,0.2836,0.5947,2.7860,0.0000,1.2375,0.0565,0.1499,0.0042,0.0730
5,WEEKDAY,14,0.5598,0.2838,0.5652,2.7861,0.0000,1.2315,0.0565,0.1499,0.0042,0.0730
5,WEEKDAY,15,0.5605,0.2820,0.5489,2.6586,0.0000,1.2275,0.0565,0.1497,0.0042,0.0730
5,WEEKDAY,16,0.5383,0.2791,0.5391,2.6514,0.0000,1.2002,0.0562,0.1347,0.0042,0.0730
5,WEEKDAY,17,0.4824,0.2723,0.5315,2.5067,0.0114,1.2004,0.0548,0.1214,0.0042,0.0730
5,WEEKDAY,18,0.3760,0.2622,0.4776,2.4635,0.0114,1.1851,0.0315,0.0659,0.0035,0.0615
5,WEEKDAY,19,0.2465,0.2477,0.4042,2.4536,0.1065,1.1469,0.0220,0.0440,0.0027,0.0461
5,WEEKDAY,20,0.2322,0.2318,0.2620,2.3093,0.0951,1.0495,0.0086,0.0271,0.0018,0.0307
5,WEEKDAY,21,0.2168,0.2318,0.1945,2.2831,0.0951,0.9032,0.0057,0.0171,0.0004,0.0077
5,WEEKDAY,22,0.1675,0.1053,0.1698,2.1558,0.0951,0.4185,0.0047,0.0125,0.0004,0.0077
5,WEEKDAY,23,0.1150,0.0330,0.1019,2.1464,0.0951,0.3855,0.0023,0.0100,0.0007,0.0115
5,SATURDAY,0,0.0948,0.0330,0.0147,2.1405,0.0951,0.3855,0.0020,0.0078,0.0007,0.0115
5,SATURDAY,1,0.0585,0.0330,0.0009,2.1382,0.0951,0.2881,0.0020,0.0078,0.0007,0.0115
5,SATURDAY,2,0.0303,0.0330,0.0178,2.1363,0.0951,0.2902,0.0024,0.0117,0.0007,0.0115
5,SATURDAY,3,0.0284,0.0330,0.1528,2.1356,0.0951,0.2976,0.0038,0.0249,0.0013,0.0231
5,SATURDAY,4,0.0285,0.0330,0.3580,2.2632,0.0951,0.3323,0.0164,0.0471,0.0022,0.0384
5,SATURDAY,5,0.0305,0.2320,0.5390,2.1942,0.0000,0.8278,0.0261,0.0723,0.0035,0.0615
5,SATURDAY,6,0.0663,0.2333,0.6261,2.2407,0.0000,1.1984,0.0516,0.0812,0.0042,0.0730
5,SATURDAY,7,0.1423,0.2369,0.6765,2.2674,0.0000,1.2381,0.0553,0.0907,0.0042,0.0730
5,SATURDAY,8,0.1596,0.2455,0.6766,2.4229,0.0000,1.2385,0.0564,0.1180,0.0042,0.0730
5,SATURDAY,9,0.2122,0.2546,0.6766,2.4609,0.0000,1.2385,0.0565,0.1362,0.0042,0.0730
5,SATURDAY,10,0.2543,0.2640,0.6755,2.5012,0.0000,1.2385,0.0565,0.1499,0.0042,0.0730
5,SATURDAY,11,0.3431,0.2746,0.6658,2.6408,0.0000,1.2385,0.0565,0.1499,0.0042,0.0730
5,SATURDAY,12,0.4300,0.2826,0.6354,2.6632,0.0000,1.2385,0.0565,0.1499,0.0042,0.0730
5,SATURDAY,13,0.5253,0.2862,0.5947,2.7860,0.0000,1.2375,0.0565,0.1499,0.0042,0.0730
5,SATURDAY,14,0.5510,0.2855,0.5652,2.7861,0.0000,1.2315,0.0565,0.1499,0.0042,0.0730
5,SATURDAY,15,0.5512,0.2830,0.5489,2.6586,0.0000,1.2275,0.0565,0.1497,0.0042,0.0730
5,SATURDAY,16,0.5415,0.2793,0.5391,2.6514,0.0000,1.2002,0.0562,0.1347,0.0042,0.0730
5,SATURDAY,17,0.4377,0.2704,0.5315,2.5067,0.0114,1.2004,0.0548,0.1214,0.0042,0.0730
5,SATURDAY,18,0.2722,0.2567,0.4776,2.4635,0.0114,1.1851,0.0315,0.0659,0.0035,0.0615
5,SATURDAY,19,0.2277,0.2419,0.4042,2.4536,0.1065,1.1469,0.0220,0.0440,0.0027,0.0461
5,SATURDAY,20,0.2177,0.2318,0.2620,2.3093,0.0951,1.0495,0.0086,0.0271,0.0018,0.0307
5,SATURDAY,21,0.1534,0.2318,0.1945,2.2831,0.0951,0.9032,0.0057,0.0171,0.0004,0.0077
5,SATURDAY,22,0.1425,0.0827,0.1698,2.1558,0.0951,0.4185,0.0047,0.0125,0.0004,0.0077
5,SATURDAY,23,0.1313,0.0330,0.1019,2.1441,0.0951,0.3855,0.0023,0.0100,0.0007,0.0115
5,SUNDAY,0,0.0947,0.0330,0.0077,2.1401,0.0951,0.3855,0.0020,0.0077,0.0007,0.0115
5,SUNDAY,1,0.0874,0.0330,0.0009,2.1382,0.0951,0.2881,0.0020,0.0078,0.0007,0.0115
5,SUNDAY,2,0.0570,0.0330,0.0729,2.1375,0.0951,0.2902,0.0025,0.0132,0.0007,0.0115
5,SUNDAY,3,0.0000,0.0330,0.2895,2.1391,0.0951,0.2976,0.0041,0.0305,0.0013,0.0231
5,SUNDAY,4,0.0000,0.0330,0.4187,2.2672,0.0951,0.3323,0.0169,0.0505,0.0022,0.0384
5,SUNDAY,5,0.0573,0.2319,0.5533,2.1972,0.0000,0.8278,0.0265,0.0731,0.0035,0.0615
5,SUNDAY,6,0.0954,0.2333,0.6275,2.2426,0.0000,1.1984,0.0519,0.0812,0.0042,0.0730
5,SUNDAY,7,0.1416,0.2338,0.6765,2.2686,0.0000,1.2381,0.0554,0.0907,0.0042,0.0730
5,SUNDAY,8,0.1562,0.2360,0.6766,2.4234,0.0000,1.2385,0.0564,0.1180,0.0042,0.0730
5,SUNDAY,9,0.1716,0.2462,0.6764,2.4610,0.0000,1.2385,0.0565,0.1362,0.0042,0.0730
5,SUNDAY,10,0.2660,0.2571,0.6750,2.5012,0.0000,1.2385,0.0565,0.1499,0.0042,0.0730
5,SUNDAY,11,0.3744,0.2689,0.6655,2.6408,0.0000,1.2385,0.0565,0.1499,0.0042,0.0730
5,SUNDAY,12,0.4418,0.2772,0.6346,2.6632,0.0000,1.2385,0.0565,0.1499,0.0042,0.0730
5,SUNDAY,13,0.4936,0.2816,0.5932,2.7860,0.0000,1.2375,0.0565,0.1499,0.0042,0.0730
5,SUNDAY,14,0.5128,0.2820,0.5631,2.7861,0.0000,1.2315,0.0565,0.1499,0.0042,0.0730
5,SUNDAY,15,0.5079,0.2805,0.5464,2.6586,0.0000,1.2275,0.0565,0.1497,0.0042,0.0730
5,SUNDAY,16,0.4953,0.2774,0.5365,2.6514,0.0000,1.2002,0.0562,0.1347,0.0042,0.0730
5,SUNDAY,17,0.4521,0.2687,0.5287,2.5067,0.0114,1.2004,0.0548,0.1214,0.0042,0.0730
5,SUNDAY,18,0.3962,0.2570,0.4747,2.4635,0.0114,1.1851,0.0315,0.0659,0.0035,0.0615
5,SUNDAY,19,0.2144,0.2433,0.4012,2.4536,0.1065,1.1469,0.0220,0.0440,0.0027,0.0461
5,SUNDAY,20,0.1494,0.2318,0.2588,2.3093,0.0951,1.0495,0.0086,0.0271,0.0018,0.0307
5,SUNDAY,21,0.1511,0.2318,0.1911,2.2830,0.0951,0.9032,0.0057,0.0170,0.0004,0.0077
5,SUNDAY,22,0.1406,0.0827,0.1658,2.1557,0.0951,0.4185,0.0047,0.0125,0.0004,0.0077
5,SUNDAY,23,0.1017,0.0330,0.0968,2.1438,0.0951,0.3855,0.0023,0.0099,0.0007,0.0115
5,HOLIDAY,0,0.1259,0.0330,0.0147,2.1405,0.0951,0.3855,0.0020,0.0078,0.0007,0.0115
5,HOLIDAY,1,0.1210,0.0330,0.0009,2.1382,0.0951,0.2881,0.0020,0.0078,0.0007,0.0115
5,HOLIDAY,2,0.1145,0.0330,0.0178,2.1363,0.0951,0.2902,0.0024,0.0117,0.0007,0.0115
5,HOLIDAY,3,0.0000,0.0330,0.1528,2.1356,0.0951,0.2976,0.0038,0.0249,0.0013,0.0231
5,HOLIDAY,4,0.0000,0.0330,0.3580,2.2632,0.0951,0.3323,0.0164,0.0471,0.0022,0.0384
5,HOLIDAY,5,0.0000,0.2321,0.5390,2.1942,0.0000,0.8278,0.0261,0.0723,0.0035,0.0615
5,HOLIDAY,6,0.1285,0.2332,0.6261,2.2407,0.0000,1.1984,0.0516,0.0812,0.0042,0.0730
5,HOLIDAY,7,0.1423,0.2338,0.6765,2.2674,0.0000,1.2381,0.0553,0.0907,0.0042,0.0730
5,HOLIDAY,8,0.1573,0.2339,0.6766,2.4229,0.0000,1.2385,0.0564,0.1180,0.0042,0.0730
5,HOLIDAY,9,0.1742,0.2393,0.6766,2.4609,0.0000,1.2385,0.0565,0.1362,0.0042,0.0730
5,HOLIDAY,10,0.1834,0.2453,0.6755,2.5012,0.0000,1.2385,0.0565,0.1499,0.0042,0.0730
5,HOLIDAY,11,0.1931,0.2557,0.6658,2.6408,0.0000,1.2385,0.0565,0.1499,0.0042,0.0730
5,HOLIDAY,12,0.3994,0.2696,0.6354,2.6632,0.0000,1.2385,0.0565,0.1499,0.0042,0.0730
5,HOLIDAY,13,0.4429,0.2746,0.5947,2.7860,0.0000,1.2375,0.0565,0.1499,0.0042,0.0730
5,HOLIDAY,14,0.4605,0.2745,0.5652,2.7861,0.0000,1.2315,0.0565,0.1499,0.0042,0.0730
5,HOLIDAY,15,0.4777,0.2719,0.5489,2.6586,0.0000,1.2275,0.0565,0.1497,0.0042,0.0730
5,HOLIDAY,16,0.4622,0.2654,0.5391,2.6514,0.0000,1.2002,0.0562,0.1347,0.0042,0.0730
5,HOLIDAY,17,0.1980,0.2560,0.5315,2.5067,0.0114,1.2004,0.0548,0.1214,0.0042,0.0730
5,HOLIDAY,18,0.1780,0.2466,0.4776,2.4635,0.0114,1.1851,0.0315,0.0659,0.0035,0.0615
5,HOLIDAY,19,0.1538,0.2349,0.4042,2.4536,0.1065,1.1469,0.0220,0.0440,0.0027,0.0461
5,HOLIDAY,20,0.1585,0.2318,0.2620,2.3093,0.0951,1.0495,0.0086,0.0271,0.0018,0.0307
5,HOLIDAY,21,0.1496,0.2318,0.1945,2.2831,0.0951,0.9032,0.0057,0.0171,0.0004,0.0077
5,HOLIDAY,22,0.1413,0.0330,0.1698,2.1558,0.0951,0.4185,0.0047,0.0125,0.0004,0.0077
5,HOLIDAY,23,0.1305,0.0330,0.1019,2.1441,0.0951,0.3855,0.0023,0.0100,0.0007,0.0115
6,WEEKDAY,0,0.1516,0.0330,0.0147,2.1878,0.0951,0.3855,0.0020,0.0078,0.0007,0.0115
6,WEEKDAY,1,0.1463,0.0330,0.0009,2.1843,0.0951,0.2881,0.0020,0.0078,0.0007,0.0115
6,WEEKDAY,2,0.1421,0.0330,0.0178,2.1826,0.0951,0.2902,0.0024,0.0117,0.0007,0.0115
6,WEEKDAY,3,0.1382,0.0330,0.1528,2.1793,0.0951,0.2976,0.0038,0.0249,0.0013,0.0231
6,WEEKDAY,4,0.1356,0.0330,0.3580,2.3049,0.0951,0.3323,0.0164,0.0471,0.0022,0.0384
6,WEEKDAY,5,0.1409,0.2318,0.5390,2.2616,0.0000,0.8278,0.0261,0.0723,0.0035,0.0615
6,WEEKDAY,6,0.1579,0.2434,0.6261,2.3068,0.0000,1.1984,0.0516,0.0812,0.0042,0.0730
6,WEEKDAY,7,0.1891,0.2519,0.6765,2.3380,0.0000,1.2381,0.0553,0.0907,0.0042,0.0730
6,WEEKDAY,8,0.2252,0.2629,0.6766,2.5033,0.0000,1.2385,0.0564,0.1180,0.0042,0.0730
6,WEEKDAY,9,0.3246,0.2765,0.6766,2.5469,0.0000,1.2385,0.0565,0.1362,0.0042,0.0730
6,WEEKDAY,10,0.4357,0.2861,0.6755,2.5858,0.0000,1.2385,0.0565,0.1499,0.0042,0.0730
6,WEEKDAY,11,0.5455,0.2924,0.6658,2.7293,0.0000,1.2385,0.0565,0.1499,0.0042,0.0730
6,WEEKDAY,12,0.6398,0.2964,0.6354,2.7469,0.0000,1.2385,0.0565,0.1499,0.0042,0.0730
6,WEEKDAY,13,0.7177,0.2982,0.5947,2.8682,0.0000,1.2375,0.0565,0.1499,0.0042,0.0730
6,WEEKDAY,14,0.7550,0.2986,0.5652,2.8627,0.0000,1.2315,0.0565,0.1499,0.0042,0.0730
6,WEEKDAY,15,0.7804,0.2979,0.5489,2.7199,0.0000,1.2275,0.0565,0.1497,0.0042,0.0730
6,WEEKDAY,16,0.7661,0.2968,0.5391,2.7138,0.0000,1.2002,0.0562,0.1347,0.0042,0.0730
6,WEEKDAY,17,0.6746,0.2934,0.5315,2.5684,0.0114,1.2004,0.0548,0.1214,0.0042,0.0730
6,WEEKDAY,18,0.5904,0.2855,0.4776,2.5466,0.0114,1.1851,0.0315,0.0659,0.0035,0.0615
6,WEEKDAY,19,0.4246,0.2703,0.4042,2.5292,0.1065,1.1469,0.0220,0.0440,0.0027,0.0461
6,WEEKDAY,20,0.3505,0.2318,0.2620,2.3723,0.0951,1.0495,0.0086,0.0271,0.0018,0.0307
6,WEEKDAY,21,0.2955,0.2318,0.1945,2.3353,0.0951,0.9032,0.0057,0.0171,0.0004,0.0077
6,WEEKDAY,22,0.2347,0.1721,0.1698,2.2036,0.0951,0.4185,0.0047,0.0125,0.0004,0.0077
6,WEEKDAY,23,0.1558,0.0330,0.1019,2.1934,0.0951,0.3855,0.0023,0.0100,0.0007,0.0115
6,SATURDAY,0,0.1484,0.0330,0.0147,2.1878,0.0951,0.3855,0.0020,0.0078,0.0007,0.0115
6,SATURDAY,1,0.1429,0.0330,0.0009,2.1843,0.0951,0.2881,0.0020,0.0078,0.0007,0.0115
6,SATURDAY,2,0.1375,0.0330,0.0178,2.1826,0.0951,0.2902,0.0024,0.0117,0.0007,0.0115
6,SATURDAY,3,0.1344,0.0330,0.1528,2.1793,0.0951,0.2976,0.0038,0.0249,0.0013,0.0231
6,SATURDAY,4,0.1322,0.0330,0.3580,2.3049,0.0951,0.3323,0.0164,0.0471,0.0022,0.0384
6,SATURDAY,5,0.1315,0.2318,0.5390,2.2616,0.0000,0.8278,0.0261,0.0723,0.0035,0.0615
6,SATURDAY,6,0.1524,0.2423,0.6261,2.3068,0.0000,1.1984,0.0516,0.0812,0.0042,0.0730
6,SATURDAY,7,0.1720,0.2497,0.6765,2.3380,0.0000,1.2381,0.0553,0.0907,0.0042,0.0730
6,SATURDAY,8,0.2262,0.2605,0.6766,2.5033,0.0000,1.2385,0.0564,0.1180,0.0042,0.0730
6,SATURDAY,9,0.2607,0.2726,0.6766,2.5469,0.0000,1.2385,0.0565,0.1362,0.0042,0.0730
6,SATURDAY,10,0.3325,0.2793,0.6755,2.5858,0.0000,1.2385,0.0565,0.1499,0.0042,0.0730
6,SATURDAY,11,0.5133,0.2870,0.6658,2.7293,0.0000,1.2385,0.0565,0.1499,0.0042,0.0730
6,SATURDAY,12,0.5854,0.2958,0.6354,2.7469,0.0000,1.2385,0.0565,0.1499,0.0042,0.0730
6,SATURDAY,13,0.6490,0.2994,0.5947,2.8682,0.0000,1.2375,0.0565,0.1499,0.0042,0.0730
6,SATURDAY,14,0.6758,0.3001,0.5652,2.8627,0.0000,1.2315,0.0565,0.1499,0.0042,0.0730
6,SATURDAY,15,0.6929,0.2998,0.5489,2.7199,0.0000,1.2275,0.0565,0.1497,0.0042,0.0730
6,SATURDAY,16,0.6682,0.2968,0.5391,2.7138,0.0000,1.2002,0.0562,0.1347,0.0042,0.0730
6,SATURDAY,17,0.6264,0.2897,0.5315,2.5684,0.0114,1.2004,0.0548,0.1214,0.0042,0.0730
6,SATURDAY,18,0.5527,0.2781,0.4776,2.5466,0.0114,1.1851,0.0315,0.0659,0.0035,0.0615
6,SATURDAY,19,0.3568,0.2631,0.4042,2.5292,0.1065,1.1469,0.0220,0.0440,0.0027,0.0461
6,SATURDAY,20,0.2372,0.2318,0.2620,2.3723,0.0951,1.0495,0.0086,0.0271,0.0018,0.0307
6,SATURDAY,21,0.2231,0.2318,0.1945,2.3353,0.0951,0.9032,0.0057,0.0171,0.0004,0.0077
6,SATURDAY,22,0.1984,0.1523,0.1698,2.2036,0.0951,0.4185,0.0047,0.0125,0.0004,0.0077
6,SATURDAY,23,0.1463,0.0330,0.1019,2.1934,0.0951,0.3855,0.0023,0.0100,0.0007,0.0115
6,SUNDAY,0,0.1407,0.0330,0.0077,2.1874,0.0951,0.3855,0.0020,0.0077,0.0007,0.0115
6,SUNDAY,1,0.1366,0.0330,0.0009,2.1843,0.0951,0.2881,0.0020,0.0078,0.0007,0.0115
6,SUNDAY,2,0.1320,0.0330,0.0729,2.1838,0.0951,0.2902,0.0025,0.0132,0.0007,0.0115
6,SUNDAY,3,0.1296,0.0330,0.2895,2.1828,0.0951,0.2976,0.0041,0.0305,0.0013,0.0231
6,SUNDAY,4,0.1274,0.0330,0.4187,2.3088,0.0951,0.3323,0.0169,0.0505,0.0022,0.0384
6,SUNDAY,5,0.1275,0.2318,0.5533,2.2646,0.0000,0.8278,0.0265,0.0731,0.0035,0.0615
6,SUNDAY,6,0.1499,0.2415,0.6275,2.3087,0.0000,1.1984,0.0519,0.0812,0.0042,0.0730
6,SUNDAY,7,0.2145,0.2517,0.6765,2.3392,0.0000,1.2381,0.0554,0.0907,0.0042,0.0730
6,SUNDAY,8,0.2496,0.2649,0.6766,2.5038,0.0000,1.2385,0.0564,0.1180,0.0042,0.0730
6,SUNDAY,9,0.3170,0.2759,0.6764,2.5470,0.0000,1.2385,0.0565,0.1362,0.0042,0.0730
6,SUNDAY,10,0.4764,0.2869,0.6750,2.5858,0.0000,1.2385,0.0565,0.1499,0.0042,0.0730
6,SUNDAY,11,0.5546,0.2966,0.6655,2.7293,0.0000,1.2385,0.0565,0.1499,0.0042,0.0730
6,SUNDAY,12,0.7040,0.2993,0.6346,2.7469,0.0000,1.2385,0.0565,0.1499,0.0042,0.0730
6,SUNDAY,13,0.7577,0.3008,0.5932,2.8682,0.0000,1.2375,0.0565,0.1499,0.0042,0.0730
6,SUNDAY,14,0.7949,0.3017,0.5631,2.8627,0.0000,1.2315,0.0565,0.1499,0.0042,0.0730
6,SUNDAY,15,0.8121,0.3010,0.5464,2.7199,0.0000,1.2275,0.0565,0.1497,0.0042,0.0730
6,SUNDAY,16,0.7881,0.3000,0.5365,2.7138,0.0000,1.2002,0.0562,0.1347,0.0042,0.0730
6,SUNDAY,17,0.7385,0.2976,0.5287,2.5683,0.0114,1.2004,0.0548,0.1214,0.0042,0.0730
6,SUNDAY,18,0.6534,0.2888,0.4747,2.5465,0.0114,1.1851,0.0315,0.0659,0.0035,0.0615
6,SUNDAY,19,0.4811,0.2699,0.4012,2.5292,0.1065,1.1469,0.0220,0.0440,0.0027,0.0461
6,SUNDAY,20,0.3817,0.2318,0.2588,2.3723,0.0951,1.0495,0.0086,0.0271,0.0018,0.0307
6,SUNDAY,21,0.3448,0.2318,0.1911,2.3353,0.0951,0.9032,0.0057,0.0170,0.0004,0.0077
6,SUNDAY,22,0.2720,0.1920,0.1658,2.2035,0.0951,0.4185,0.0047,0.0125,0.0004,0.0077
6,SUNDAY,23,0.1485,0.0330,0.0968,2.1949,0.0951,0.3855,0.0023,0.0099,0.0007,0.0115
6,HOLIDAY,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,4,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,5,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,6,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,8,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,9,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,11,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,12,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,13,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,15,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,17,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,18,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,19,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,20,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,21,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,22,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,23,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
